tag,step,value,wall_time
RecNet/train_loss,0,1.3241708278656006,1771121503.1486044
RecNet/train_loss,1,0.5380710959434509,1771121521.3186548
RecNet/train_loss,2,0.4126001000404358,1771121539.0487885
RecNet/train_loss,3,0.3245864808559418,1771121556.984972
RecNet/train_loss,4,0.23686984181404114,1771121575.4145792
RecNet/train_loss,5,0.18542934954166412,1771121595.9334335
RecNet/train_loss,6,0.15645331144332886,1771121613.637675
RecNet/train_loss,7,0.13416558504104614,1771121631.3722506
RecNet/train_loss,8,0.1229470744729042,1771121648.8542824
RecNet/train_loss,9,0.11313337087631226,1771121666.1388974
RecNet/train_loss,10,0.10334757715463638,1771121682.764324
RecNet/train_loss,11,0.09627014398574829,1771121699.8293176
RecNet/train_loss,12,0.09020292013883591,1771121718.4469597
RecNet/train_loss,13,0.08851789683103561,1771121734.2029605
RecNet/train_loss,14,0.08013733476400375,1771121752.8640532
RecNet/train_loss,15,0.07663785666227341,1771121772.8469145
RecNet/train_loss,16,0.07293910533189774,1771121791.1100614
RecNet/train_loss,17,0.06709536910057068,1771121809.3033638
RecNet/train_loss,18,0.06215805560350418,1771121827.1493576
RecNet/train_loss,19,0.06527647376060486,1771121843.2249615
RecNet/train_loss,20,0.06289587169885635,1771121863.8493502
RecNet/train_loss,21,0.056030917912721634,1771121881.7956984
RecNet/train_loss,22,0.054190658032894135,1771121899.7676709
RecNet/train_loss,23,0.05330527573823929,1771121918.2188826
RecNet/train_loss,24,0.05133552849292755,1771121935.690917
RecNet/train_loss,25,0.04472940042614937,1771121955.1742158
RecNet/train_loss,26,0.0463898666203022,1771121973.6098974
RecNet/train_loss,27,0.04710705578327179,1771121991.1541288
RecNet/train_loss,28,0.04095464199781418,1771122009.031724
RecNet/train_loss,29,0.04006844386458397,1771122027.562031
RecNet/train_loss,30,0.0435008741915226,1771122046.9296958
RecNet/train_loss,31,0.039374448359012604,1771122064.208952
RecNet/train_loss,32,0.03740464895963669,1771122082.6578267
RecNet/train_loss,33,0.03725261241197586,1771122100.8805745
RecNet/train_loss,34,0.035004932433366776,1771122118.7045472
RecNet/train_loss,35,0.03769518435001373,1771122137.5516627
RecNet/train_loss,36,0.03556380420923233,1771122155.75311
RecNet/train_loss,37,0.03327146917581558,1771122173.9215274
RecNet/train_loss,38,0.030046874657273293,1771122192.3847432
RecNet/train_loss,39,0.03168604150414467,1771122210.7117116
RecNet/train_accuracy,0,85.4383316040039,1771121503.1486392
RecNet/train_accuracy,1,94.49166870117188,1771121521.3186858
RecNet/train_accuracy,2,96.7750015258789,1771121539.048818
RecNet/train_accuracy,3,97.33333587646484,1771121556.985009
RecNet/train_accuracy,4,98.02999877929688,1771121575.4146032
RecNet/train_accuracy,5,98.46333312988281,1771121595.9334588
RecNet/train_accuracy,6,98.70500183105469,1771121613.6376994
RecNet/train_accuracy,7,99.05333709716797,1771121631.372275
RecNet/train_accuracy,8,99.15833282470703,1771121648.8543074
RecNet/train_accuracy,9,99.27333068847656,1771121666.138923
RecNet/train_accuracy,10,99.38333129882812,1771121682.7643478
RecNet/train_accuracy,11,99.4816665649414,1771121699.8293433
RecNet/train_accuracy,12,99.52666473388672,1771121718.4469855
RecNet/train_accuracy,13,99.49500274658203,1771121734.2029862
RecNet/train_accuracy,14,99.61666870117188,1771121752.8640795
RecNet/train_accuracy,15,99.63166809082031,1771121772.8469398
RecNet/train_accuracy,16,99.67500305175781,1771121791.1100862
RecNet/train_accuracy,17,99.7750015258789,1771121809.3033876
RecNet/train_accuracy,18,99.80500030517578,1771121827.1493866
RecNet/train_accuracy,19,99.70999908447266,1771121843.2249923
RecNet/train_accuracy,20,99.72666931152344,1771121863.849375
RecNet/train_accuracy,21,99.82333374023438,1771121881.7957234
RecNet/train_accuracy,22,99.83999633789062,1771121899.767702
RecNet/train_accuracy,23,99.79499816894531,1771121918.2189133
RecNet/train_accuracy,24,99.81999969482422,1771121935.6909423
RecNet/train_accuracy,25,99.92166900634766,1771121955.1742404
RecNet/train_accuracy,26,99.83999633789062,1771121973.6099226
RecNet/train_accuracy,27,99.83333587646484,1771121991.1541529
RecNet/train_accuracy,28,99.9316635131836,1771122009.031748
RecNet/train_accuracy,29,99.91666412353516,1771122027.5620563
RecNet/train_accuracy,30,99.82333374023438,1771122046.929721
RecNet/train_accuracy,31,99.89833068847656,1771122064.208977
RecNet/train_accuracy,32,99.91666412353516,1771122082.65785
RecNet/train_accuracy,33,99.88333129882812,1771122100.880599
RecNet/train_accuracy,34,99.90833282470703,1771122118.7045724
RecNet/train_accuracy,35,99.86333465576172,1771122137.5516887
RecNet/train_accuracy,36,99.875,1771122155.7531345
RecNet/train_accuracy,37,99.93000030517578,1771122173.9215531
RecNet/train_accuracy,38,99.94999694824219,1771122192.3847692
RecNet/train_accuracy,39,99.92166900634766,1771122210.711737
RecNet/test_accuracy_epoch,4,0.9758999943733215,1771121577.6672957
RecNet/test_accuracy_epoch,9,0.9818999767303467,1771121668.4692667
RecNet/test_accuracy_epoch,14,0.9860000014305115,1771121755.2372127
RecNet/test_accuracy_epoch,19,0.9851999878883362,1771121845.577644
RecNet/test_accuracy_epoch,24,0.9868999719619751,1771121938.030168
RecNet/test_accuracy_epoch,29,0.9872999787330627,1771122029.898147
RecNet/test_accuracy_epoch,34,0.9865999817848206,1771122121.034566
RecNet/test_accuracy_epoch,39,0.9883999824523926,1771122213.0540776
RecNet/test_auc_epoch,4,0.9996335506439209,1771121577.667322
RecNet/test_auc_epoch,9,0.999568521976471,1771121668.469286
RecNet/test_auc_epoch,14,0.999759316444397,1771121755.2372327
RecNet/test_auc_epoch,19,0.9997247457504272,1771121845.5776687
RecNet/test_auc_epoch,24,0.9998791813850403,1771121938.0301883
RecNet/test_auc_epoch,29,0.9998413324356079,1771122029.898166
RecNet/test_auc_epoch,34,0.9998444318771362,1771122121.0345852
RecNet/test_auc_epoch,39,0.9998792409896851,1771122213.0540972
RecNet/test_accuracy,0,0.9883999824523926,1771122213.0543184
